Fx,Fy,Fz
3.2724709010522464,0.9137500054711918,1.7323902608325197
3.1345037913720706,0.9545372254724125,2.1910766126086427
3.1346373057763675,0.9800947434777836,2.148671960966797
3.1249308085839846,0.9772427804345707,2.148800706999512
3.156758735219727,1.0237768418664555,2.21031937612793
3.1523632502954104,1.0043586022729496,2.168559885161133
3.1818813777368167,1.0369385011071781,2.083972787993164
3.259246299306641,0.8964699036950687,2.127147531645508
3.1683687663476565,1.029114080178223,2.1681617261340334
3.0822290873925784,0.8891165978784183,2.170963621275635
3.116340110341797,0.9596741921777348,2.1492041112353517
3.0901731944482425,1.0350163705224613,2.1067799092700197
3.1788763499658206,1.062042546975098,2.146252012388916
3.1558355784814456,1.0516370065087894,2.105396127836914
3.167130897084961,1.0284398324365238,2.1679576398303224
3.131915519277344,0.9854710824365238,2.209965562956543
3.1363577342431643,0.9796021706933598,2.1689575673510744
3.069775054494629,0.9935496575708012,2.1282752515246584
3.1166090464990237,1.0134967095727543,2.1272524358203126
3.1821855998437503,0.9792731530541996,2.085504865782471
3.0954412913720706,1.0464461572045902,2.210516786711426
3.051081130544434,1.025142026650391,2.149089670317383
3.1932949519555667,0.9503892190332035,2.147524213927002
3.2305006480615237,1.0493953950280765,2.166707372801514
3.1821369624536135,1.0045598275537113,2.168273782866211
3.1082329249780276,1.1061056382531742,2.16818652166626
3.053722808400879,0.9940808541650394,2.211441373961182
3.2396034694116214,1.1140588052148441,2.082650995390625
3.0964712596337893,1.0569208390588383,2.106510496275635
3.281379172841797,0.950317693459473,2.146462774412842
3.1556543803613284,1.0486586816186527,2.1677111150195314
3.094836661855469,1.1082561738366703,2.126589155333252
3.182485053579102,0.9751270539636234,2.1679013730456544
3.163489768544922,1.0108636147851566,2.106320238249512
3.1503090358178714,0.9580257661218265,2.1067541600634767
3.1860928035180667,1.0506704575891117,2.1251905919482423
3.238105247060547,1.0312016732568363,2.187542295592041
3.109210441152344,1.021890950905762,2.2106288434436037
3.2311205363671878,1.0229724175805668,2.12637743963501
3.147049377004395,1.0182164437646488,2.1475909711291505
3.1283554530541995,1.049807382332764,2.168405389921875
3.1263784861962893,1.0826791055078129,2.0638202191760255
3.15473313097168,1.0792268044824223,2.12564501776001
3.1431230998437503,1.07388813565918,2.1678031445910646
2.6399845576684573,0.669581723916016,2.2232388020922853
3.055835197011719,0.9332459695214848,2.192758417265625
3.120564887563477,1.0623152978295902,2.1470278264453126
3.047593543569336,0.9622810609216312,2.1288712979724123
3.135486075917969,0.9875920541162113,2.106980657713623
3.1072344279687503,1.05746967862793,2.168900823729248
3.139394233266602,1.0589898354882816,2.1466663838793947
3.1260637736718753,1.054143262612305,2.1685398580004884
3.154387900869141,0.9462006814355473,2.1903766156604005
3.1354097819726565,0.9083879716271976,2.1497605801989748
3.087939689199219,0.9884141213769535,2.1701477528979494
3.025291869680176,0.9183295495385746,2.192396497862549
3.1336397624414065,0.9314587838525394,2.1493862630297853
3.2615599131982425,1.024984670388184,2.083857393400879
3.01636643175293,1.0163934953088383,2.086921072142334
3.121671149770508,1.037433458077393,2.1896365643908693
3.125779578725586,0.9847400910729984,2.10710892690918
3.0323500132958987,0.983309579598389,2.1096299649645998
3.204637000600586,1.0670717484826664,2.1258152486254884
3.128220984975586,1.0215428597802738,2.1479519368579103
3.2611937022607425,1.0163205392236332,2.1456306935717775
3.119616935292969,0.9911006219262699,2.1278317929675294
3.1736101603906253,1.0533211953515629,2.1053727628161623
3.191518256704102,1.0805629021997074,2.0629447461535646
3.09876389269043,1.0525849587792973,2.10637650503418
3.053241202871094,0.9952491052026371,2.1913603307177736
3.2559847331445315,0.9539530999536137,2.1051267148425294
3.1724771953027346,0.9764207131738285,2.085634088652344
3.103611419240723,0.9663441903466801,2.128229475157471
3.0130619502465823,0.8831847436303715,2.1311634541918947
3.036393592397461,1.0829723603601078,2.169768667357178
3.0290674662988284,0.9079411752099613,2.130765295164795
3.1304258799951175,0.96636278699585,2.107454157011719
3.1162495112817385,1.1248095757836918,2.125344610350342
3.229761550466309,1.0829413659448246,2.062325811522217
3.0414232707421878,0.9997103936547855,2.129307603972168
3.001846740285645,0.9882949120874027,2.088679170744629
3.1014084315698245,0.8028376824731449,2.0893653394152834
3.045815894643555,1.0164206750268558,2.108209943907471
3.259641120473633,1.0069168336267094,2.0425051213671876
3.182158896962891,1.137411428200684,2.125117159025879
3.0847525096337893,0.8651788956994633,2.0886033536364748
2.9559645152490237,1.0422714478845219,2.171755170958252
3.0234245753686526,1.1376035935754398,2.147876119749756
3.206800887624512,1.154447389351807,2.0415471555163576
3.1167921519677737,1.0191820390100101,2.127795553343506
3.0824598765771487,0.8695147759790043,2.08873734487793
3.0330252147119143,0.9567602403039555,2.1505397321154787
2.9365896678369143,0.8913033730859379,2.1529243947436525
3.1495880580346682,1.00986225675293,2.1486123563220216
2.9411959147851565,1.015481782662354,2.1094997884204103
3.171421477834473,0.9787233598107914,2.0231140614916994
3.0065102076928714,0.8963683373803715,2.1099904538562013
3.2224668956201175,1.0151103265161137,2.1261676312854005
3.2106737590234378,1.0040858514184574,2.1677835942675783
6.6550020671289065,-2.977910207999267,-10.524587297303466
9.088111350576172,-4.712832140219726,-14.255075597626952
9.299703071157227,-4.91192786623291,-15.356207990510253
9.518138358632813,-5.258866476309814,-16.185826444489745
9.85414833788086,-5.5931522123937985,-17.60213484750488
10.399926612416992,-5.847890066397705,-18.81495394693115
10.833255240957032,-6.1713992827062985,-19.604272031647948
11.261414954702149,-6.514652895224609,-20.769352102143554
11.986844489614258,-6.940177606833496,-22.743787908417968
12.82023377184082,-7.5635644667272945,-24.758617544038085
13.221496055166016,-7.6940128080969235,-24.157753133637694
13.13375038866211,-7.427681135428466,-23.8070222376416
12.833095023671875,-7.321171449912109,-23.12106909738281
12.720900962392578,-7.386141466391601,-22.752275609833983
12.621110389272461,-7.38820903230957,-22.65444197641113
12.515748450795899,-7.570516752493896,-21.974294805390624
12.409669349233399,-7.697046207678833,-21.403188848359374
12.116456458608399,-7.680083441031494,-20.977773809296874
12.120072791616211,-7.58789484430603,-20.13736071572998
12.056613395253907,-7.566791462195434,-19.251457357270507
11.996600577871094,-7.410830306304016,-18.445406102998046
11.778136680166016,-7.416787194502868,-18.176682615144042
11.735104987661133,-7.442861723197021,-18.095329427583007
11.775624702016602,-7.357630776656189,-17.205082082612304
11.856513450185547,-7.308356928122558,-16.75461688028076
11.801921317617188,-7.306119608176269,-16.507295751435546
11.896430442373047,-7.250176834357299,-16.426534795625
11.841206977407227,-7.042924331915893,-16.675801420075683
11.805295417348633,-6.938922690642395,-16.526764058930663
11.700513312856446,-6.903058695090332,-16.417831563813476
11.823018500844727,-6.899818228972473,-16.519747876984862
11.763661811391602,-6.682718920004882,-16.45703902230957
11.713895270864258,-6.493091749442138,-16.84666361795166
11.563292930166016,-6.559999632132568,-16.96690764413574
11.415912101308594,-6.667449521315612,-17.27674403177002
11.435950706044922,-6.517378138793029,-17.36300482736328
11.042239615957032,-5.973321365607299,-17.27121558175781
11.577134559194336,-6.009133743536987,-17.109419011933593
11.573525855581055,-5.869060444129028,-17.09952940927246
11.570001075307617,-5.709812568915405,-17.181725644929198
11.44721359972168,-5.645741628897705,-17.137791776520995
11.59147400621582,-5.598233389151611,-16.37390627847412
11.246806571523438,-5.687646316779174,-16.58243384347656
11.14268250230957,-5.471891092551269,-17.12720503793457
11.210645148793946,-5.3223511450415035,-16.726599836213378
11.216824958364258,-5.221291469824829,-16.53866400705078
11.041230628530274,-5.298318313849487,-16.430184507233886
11.0661577678125,-5.244779276145019,-16.371020459992675
10.916705558339844,-5.215263056052246,-16.53904070840576
10.892278144399414,-5.284581350577392,-16.350582265717772
10.814687202016602,-5.112177538168945,-16.68967833505371
10.60172028307129,-5.201046871436157,-16.795214795930175
10.414653251210938,-5.266801285040893,-17.134100103242186
10.53414101366211,-5.102029966605224,-17.139022970063476
10.553880164663086,-5.130285429251709,-16.865792417390136
10.512500236074219,-5.015847253096618,-16.887030744416503
10.463004539052735,-4.989247249854126,-17.052029752595214
10.322591254750977,-4.866582321417846,-17.468491697175292
10.234427878896485,-4.948422359717407,-17.4875060556958
10.352906653920899,-4.717503833067932,-17.57529845224121
10.334498832265625,-4.860625433218994,-17.320602559907226
10.300050208608399,-4.743517445815124,-17.07180895791748
10.41547531847168,-4.831065224898376,-16.886072301728515
10.400660941640625,-4.903186249030151,-16.675927305085448
10.352328727285157,-4.935369776976623,-16.75964560495117
10.34158844713379,-5.0262072556143185,-16.86820616708496
10.367051551381836,-5.2372562163000485,-17.081081533295897
10.250504920522461,-5.3325403206472775,-17.17017092691162
10.179704139272461,-5.5271038733845135,-17.33822741494873
10.207099387685547,-5.46995045472435,-17.40374484048584
10.245316932241211,-5.3629555873995205,-17.44561686502197
10.354176948110352,-5.4172924034719845,-17.382882261140136
10.441186378041992,-5.414839791548767,-17.340651655061034
10.335210273305664,-5.5184746258383175,-17.169168615205077
10.501861045400391,-5.326482819808044,-16.96424593911865
10.630839774648438,-5.473960148585357,-16.669092321259765
10.660525748769532,-5.322953867209472,-16.605817937714843
10.626742789785157,-5.310201930296936,-16.43711199746826
10.761784980336914,-5.10538010526947,-16.271186017854003
10.889741370717774,-5.140648292792358,-15.872848653657226
10.775807807485352,-4.994799303305664,-15.78778853402832
10.852292487661133,-5.09621159960083,-15.826877736909179
10.959336707631836,-4.943021702063598,-15.577148580415038
10.68555588487793,-4.889097379935302,-15.801218175751952
10.541511008779297,-4.884821342719116,-15.945523404938964
10.588237235585938,-4.841296481383361,-15.884001874787597
10.866822669545899,-4.5397302382116695,-15.7427550791333
10.847161719838867,-4.674307035697021,-15.070005559785155
11.100423286000977,-4.722508358252563,-14.67699351297119
11.155555198232422,-4.5558761828070065,-14.115217351777343
11.545007178823242,-4.545473264945068,-13.154994153840331
11.705516288320313,-4.5618459456091305,-12.775050306184081
11.636115500966797,-4.510216879141845,-12.35058560357788
11.750216910878907,-4.444925951254882,-12.038637781007079
11.882728049794922,-4.623342680228271,-11.706281328065185
11.860688636342774,-4.576115297568359,-11.435404920441893
11.918929526845703,-4.750659155142822,-11.595647477967528
12.274764487783203,-4.78471724916748,-10.906412267548827
12.22042031053711,-4.6834985487585445,-10.94298758493164
12.562411735097657,-4.561595606101074,-10.841924333436278
12.437011191884766,-4.718609499228515,-10.689407968385009
12.38919586900879,-4.689888166678466,-10.958316469056395
12.282672355214844,-5.021746801627197,-10.831987523896483
12.530204246083985,-4.910515474570312,-10.83815302835205
12.494483420888672,-4.968257593405761,-10.561976575715331
12.54291672472168,-5.162140535605468,-10.951703691346435
12.599479148427735,-5.239144491446533,-10.938626909119872
12.640017936269532,-5.245805429709472,-11.292963647706298
12.634982535878907,-5.475111650717773,-11.226234578950194
12.591968009511719,-5.5513478987341305,-11.144824170930175
12.739961097280274,-5.505870031607666,-11.102804326874999
12.797484824697266,-5.553477930319824,-11.163046502930907
12.831593940297852,-5.58785502840332,-11.4364167688916
12.805236289541016,-5.651899980795898,-10.788588189942626
13.075225303212891,-5.609849619162597,-10.810303354127196
13.002776572744141,-5.791634248984375,-11.156927251679686
13.196414420644532,-5.785072016013183,-11.117597722871093
13.113814780751953,-5.951406168234863,-11.321688318116454
13.2309526896875,-5.949381517661132,-11.175310277802733
13.054768989125977,-5.635989832175293,-10.629997396333007
12.371768424550782,-5.34416549135498,-9.395139360291747
11.307067344228516,-4.792839693320312,-8.154143714768676
10.481973121206055,-4.020332025778808,-6.715109729630737
8.95096344713379,-3.015887903464355,-4.875940227372436
7.4975542521875,-1.9980150931005856,-3.0586425303051756
5.768354842702637,-0.9622465841894527,-0.7826789854595946
4.9753450847070315,-0.2893101446752926,0.06823382391235366
3.9867491221826175,0.14536221097656288,1.113586282866211
4.014866302053223,0.4103925950402836,1.1928385259082033
3.83698410753418,0.545126271950684,1.193462228911133
3.7370962596337893,0.5766552216882328,1.2354620458056642
3.795325706044922,0.6398308999414066,1.4207471372058107
3.799956748525391,0.6058710343713383,1.3377111913134767
3.7675461268823245,0.7510226495141605,1.5020712377001955
3.664569327871094,0.614159417855225,1.4227050305773927
3.664473006765137,0.6620257623071293,1.5253842832019044
3.613832900563965,0.7104347474450687,1.4836901189257814
3.54822678331543,0.6401670701379398,1.4854501248767091
3.558553168813477,0.6728246934289555,1.5887135030200197
3.546069572011719,0.6727679498071293,1.506037569182129
3.8355764842431643,0.6914656884545902,1.5417412282397462
3.60071701769043,0.5193603761071781,1.4239228726794435
3.599271247426758,0.6738451249475101,1.5256465436389162
3.658380935231934,0.7036488778466801,1.5030892850329591
3.605637977163086,0.6549771554345707,1.5462773801257326
3.568631598989258,0.6505654580468754,1.4842422963549806
3.6351589656274417,0.6902645356530765,1.5245483876635744
3.5690111613671878,0.6721032388085941,1.4429944516589357
3.4947285151879885,0.7548192269677738,1.54701313986084
3.6168131328027346,0.6924231774682621,1.5449908734729005
3.381225059072266,0.6202591187829594,1.4241813184191896
3.420571754018555,0.5977547891015629,1.4661711217333986
3.450878570119629,0.5742100007409672,1.4660552503039552
3.507206389943848,0.4895389802331547,1.4872325421740724
3.487414786855469,0.6659897096032719,1.4017580510546876
3.3790974116723635,0.7573507554406742,1.4847563268115236
3.4371952510278323,0.6496089227075199,1.506307459013672
3.5454859233300784,0.7163851983422855,1.462920999663086
3.4829725718896487,0.6718586213464359,1.4427665234973146
3.5802225566308596,0.7829736001367191,1.5019839765002443
3.483140418569336,0.5859263665551762,1.4238456250598146
3.648183295766602,0.8391993768090824,1.5007027150561525
3.5796045756738284,0.7558749444360355,1.4614494801928712
3.4568705058496096,0.7402036912316898,1.4638131619860841
3.5813250041406253,0.7553838021630863,1.4817346097399904
3.3937105632226565,0.5667951829309086,1.4259932996203615
3.504291007558594,0.6827567345971683,1.4633372785021974
3.391009757558594,0.7050226456994633,1.4441298009326173
3.4328617549340823,0.7856524712915043,1.4636591435839845
3.518139312307129,0.7401130921716312,1.4835265637805177
3.4323477244775393,0.7358492143029789,1.4844535352160646
3.464221427480469,0.7570970780725101,1.4632056714465334
3.5184568858544925,0.7713573701257328,1.441664075987549
3.413337180654297,0.7361973054284672,1.5471313954760744
3.4352430797021487,0.6697018868798832,1.568248605864258
3.485722014943848,0.8244927651757816,1.5023253919055177
3.39875168565918,0.7150944001550297,1.4854181767871095
3.42310471300293,0.8026707894677738,1.420841550963135
3.3502745128076175,0.7748444802636723,1.4233749867846681
3.43789906267334,0.6713217027062992,1.4434841634204103
3.3563103175561526,0.7118581063623051,1.4653428555895998
3.431194732229004,0.7860177285546879,1.5246141911914064
3.5062803721826175,0.7360857255334476,1.461671686308594
3.2977423167626956,0.6299489266748051,1.5712145329882814
3.384847114125977,0.7113841302270512,1.4648531438281251
3.410632560292969,0.6117966897363285,1.485668039458008
3.540616462270508,0.6697743661279301,1.484224176542969
3.520911643544922,0.7319024331445316,1.4406164647509767
3.4330858683984378,0.7023032433862308,1.5888350964953615
3.4583134150903323,0.7283709771508793,1.5053714276721193
3.370215842763672,0.7155683762902836,1.4859083653857423
3.4585985637109378,0.7086432702416996,1.5043853284289552
3.3457064128320315,0.7240889794702152,1.5270746709277345
3.4252638316552737,0.7727783448571781,1.4631112576892091
3.361499259511719,0.6413748986596683,1.5490034581591798
3.3925890422265628,0.7214554078454594,1.5061415196826173
3.4821524119775393,0.7688525445336918,1.524446344511719
3.50387806657959,0.6993783242578129,1.6078785420825197
3.44996018175293,0.7163623101586918,1.5875576497485353
3.5543102717797854,0.8232291467065433,1.4810021878649904
3.384721229116211,0.6547592408532719,1.5275448323657228
3.505734870473633,0.6709235436791996,1.5048950673510744
3.4093307948510745,0.7099574334497074,1.5472677709033205
3.4191011882226565,0.7791393525476078,1.4838341237475587
3.440659949819336,0.5769093758935551,1.5068248273303224
3.430133292714844,0.6710522897119144,1.5886338712145998
3.3862432933251956,0.7248380906457523,1.5891793729235841
3.4814104533593753,0.6851294762963871,1.5466030599047853
3.353447387258301,0.7341588265771488,1.5683620931079103
3.3460955119531253,0.7172654397363285,1.5689705373217775
3.366898963491211,0.6783617265100101,1.6103361607958986
3.474404761831055,0.8039696938867191,1.5453375340869142
3.3900646663110354,0.745392156350098,1.5885013104846193
3.3499178386132815,0.7378209359521488,1.5682924748828126
3.4254679179589846,0.7602694756860355,1.5044649602343751
3.4261297679345706,0.6475194222802738,1.6516264439990236
3.43287033800293,0.7545841462487797,1.4839461804797365
3.299212882558594,0.7198990113610844,1.5899032117297365
3.4442972636621096,0.7569430596704105,1.5041035176684572
3.517164657155762,0.6759923226708988,1.5879095555712892
3.490678260366211,0.7173817880029301,1.5244906903674318
3.3175596690576175,0.7177394158715824,1.5694607259204103
3.3735765910546878,0.7190955407495121,1.5059617520739748
3.415444800893555,0.7261756188745121,1.5464557172229005
3.4178852534692385,0.7629779107446293,1.5872996808459474
3.4529804683129885,0.8692992455834965,1.544301843779297
