Timestamp,Fx,Fy,Fz,Force Magnitude,Filtered Force Magnitude,Z Position,Event,Force Slope,Offset Z Position
0.1,-0.0231653785705566,-0.017749547958374,0.0156651997566221,0.0331221934729374,0.03479072149457187,0.0,,,0.0020085586335783
0.13,-0.0879074668884277,0.097520112991333,-0.0052436327934266,0.1313978342951461,0.03941505258134518,0.0,,,0.0020085586335783
0.16,-0.1337176895141602,-0.0319268703460693,-0.0445486044883729,0.1445140951636259,0.044044361551659694,0.0,,,0.0020085586335783
0.19,0.0710352325439452,-0.0016047954559326,0.0137919449806211,0.0723795370071973,0.048653583364839305,0.0,,,0.0020085586335783
0.22,-0.1228796577453613,0.0478270053863525,-0.0249358153343202,0.1341962280327977,0.05321748170732881,0.0,,,0.0020085586335783
0.25,0.1098092460632323,-0.0229718685150146,0.0133425259590147,0.1129769899714699,0.05771088958808736,0.0,,,0.0020085586335783
0.28,-0.0177184677124023,-0.0060498714447021,-0.0057705378532411,0.0195919409372465,0.06210894411597596,0.0,,,0.0020085586335783
0.31,0.0269497299194335,0.0748569965362548,-0.0693508124351502,0.1055433231359269,0.06638731257776945,0.0,,,0.0020085586335783
0.34,-0.108544979095459,0.1040136814117431,0.0153333210945127,0.1511157475031794,0.07052240766626804,0.0,,,0.0020085586335783
0.38,-0.1178647613525391,0.0943424701690673,0.0573572182655333,0.161500631990876,0.07449159024351693,0.0,,,0.0020085586335783
0.41,0.0181411170959472,-0.0941226482391357,-0.046856496334076,0.1066944435748283,0.07827335847087671,0.0,,,0.0020085586335783
0.44,0.0585173034667968,0.0365021228790283,0.0344084763526915,0.0770754372327177,0.08184752269259085,0.0,,,0.0020085586335783
0.47,-0.0451518630981445,-0.0331666469573974,-0.0255285239219666,0.061566409228285,0.08519536618639223,0.0,,,0.0020085586335783
0.5,-0.0093971824645996,-0.0450122356414794,-0.0470803713798524,0.0658101038213881,0.0882997926152369,0.0,,,0.0020085586335783
0.53,0.0288046264648437,0.1026298999786377,-0.0286105608940125,0.1103683245776357,0.09114546148656898,0.0,,,0.0020085586335783
0.56,-0.0199014282226562,-0.0752322673797607,0.0376853013038633,0.0864646912604464,0.09371891307184518,0.0,,,0.0020085586335783
0.59,-0.0632258987426758,0.0255243778228759,0.0358201527595518,0.0770200719214261,0.09600868417377463,0.0,,,0.0020085586335783
0.62,-0.0106522178649902,0.0305683612823486,-0.0053909754753114,0.032817024141546,0.09800541601147314,2.478073717060436e-06,1.0,,0.0020110367072953606
0.64,0.0308388137817382,0.0134031772613525,0.0134927296638487,0.0362316346573773,0.09970195537376744,2.478073717060436e-06,1.0,,0.0020110367072953606
0.65,0.1068342590332031,-0.0360286235809326,-0.0276711916923524,0.116091840669295,0.1010934499839568,2.478073717060436e-06,1.0,,0.0020110367072953606
0.69,0.0157125854492187,-0.1180503368377685,-0.067176434993744,0.1367312721636068,0.10217743863954686,2.478073717060436e-06,1.0,,0.0020110367072953606
0.72,0.0341375732421874,-0.0383002758026123,-0.0675414538383485,0.0848182351857172,0.1029539362025224,2.478073717060436e-06,1.0,,0.0020110367072953606
0.75,0.0776327514648437,-0.0400722026824951,-0.0478056406974793,0.0995891801870346,0.10342551311706549,2.478073717060436e-06,1.0,,0.0020110367072953606
0.78,0.0066078567504882,-0.0202558040618896,-0.0474782919883729,0.0520398845037326,0.10359736895271482,2.478073717060436e-06,1.0,,0.0020110367072953606
0.81,0.0024784469604491,0.0506327152252197,-0.0057638621330262,0.0510199633192977,0.1034773994341464,2.478073717060436e-06,1.0,,0.0020110367072953606
0.84,-0.0762998199462891,0.1028587818145752,-0.0474022364616395,0.1365597434889935,0.1030762563315696,2.478073717060436e-06,1.0,,0.0020110367072953606
0.87,-0.0410563087463379,0.0439169406890869,0.0146991276741026,0.0618900841956364,0.10240739933597871,2.478073717060436e-06,1.0,,0.0020110367072953606
0.9,0.0773137474060058,-0.071317434310913,-0.005941722393036,0.1053512982342741,0.10148713868153805,2.478073717060436e-06,1.0,,0.0020110367072953606
0.93,0.0024689102172851,-0.0720536708831787,-0.004939410686493,0.0722649623492069,0.10033466693401567,2.478073717060436e-06,1.0,,0.0020110367072953606
0.96,-0.0672694778442383,-0.0741403102874755,-0.0243192648887635,0.1030213322748714,0.09897207810994932,2.478073717060436e-06,1.0,,0.0020110367072953606
1.0,-0.0936609840393066,0.1407778263092041,-0.0481983160972596,0.1758233601833586,0.09742437210314954,2.478073717060436e-06,1.0,,0.0020110367072953606
1.03,-0.056815299987793,0.0151436328887939,0.0162524247169493,0.0610036821753701,0.09571944225867045,2.478073717060436e-06,1.0,,0.0020110367072953606
1.06,0.0075271987915038,-0.0508229732513427,-0.0054119563102723,0.0516616163399657,0.09388804390219284,2.478073717060436e-06,1.0,,0.0020110367072953606
1.09,0.0405348205566405,0.0473244190216064,-0.0069218611717225,0.0626943735543488,0.09196374172269497,2.478073717060436e-06,1.0,,0.0020110367072953606
1.12,-0.0298196411132812,0.0716574192047119,0.0140282177925108,0.0788719697841941,0.08998283399434673,2.478073717060436e-06,1.0,,0.0020110367072953606
1.15,-0.0623952484130859,-0.0585963726043701,-0.0253349280357362,0.0892667938569366,0.08798425154281729,2.2093616748875e-06,,,0.0020107679952531877
1.18,-0.0054365730285644,0.0065138339996337,0.0355531239509581,0.0365514839964383,0.08600942909430297,2.2093616748875e-06,,,0.0020107679952531877
1.21,0.0656751060485839,-0.1811444759368896,-0.0037716364860536,0.1927193969446928,0.0841021463253264,2.2093616748875e-06,,,0.0020107679952531877
