Timestamp,Force Magnitude
0.0961000919342041,0.07600357991614175
0.12737822532653809,0.10626710582749861
0.15838146209716797,0.11636792906928346
0.1893155574798584,0.12027145072183261
0.22064757347106934,0.13879726295350678
0.2513465881347656,0.08270137398469841
0.28234410285949707,0.07602266991308791
0.31316232681274414,0.09850400406656072
0.34424471855163574,0.08157838514563875
0.37509632110595703,0.0782169906211421
0.4059903621673584,0.0795057980240571
0.4356956481933594,0.07460111460622662
0.46701931953430176,0.08519862652987249
0.4985673427581787,0.05433144484007774
0.5292260646820068,0.10259707900055041
0.5602076053619385,0.06858612596276184
0.5906977653503418,0.19554933590780538
0.622229814529419,0.14709857403935744
0.6528229713439941,0.0991927521196466
0.6688389778137207,0.07028750339797718
0.7168197631835938,0.15040964441129828
0.7476198673248291,0.1454022120968289
0.7787048816680908,0.06753352697188808
0.8095347881317139,0.06315828088492824
0.8403079509735107,0.04977433096029829
0.8703210353851318,0.11353074779715035
0.9020929336547852,0.06453295388515853
0.9326913356781006,0.10461412783035873
0.963362455368042,0.04804691344300067
0.9947853088378906,0.21981850657502844
1.0256948471069336,0.14317126750835135
1.057128667831421,0.05909955613302876
1.0878958702087402,0.0815816832889124
1.1181635856628418,0.070301096219275
1.1500096321105957,0.14166701016783131
1.1810996532440186,0.06345307124724528
1.2120747566223145,0.1289439164104949
1.242954969406128,0.04567658691034754
1.2739927768707275,0.1758801569960963
1.3049790859222412,0.08097190412627661
1.3363356590270996,0.1779841533353626
1.366591453552246,0.05063362164873627
1.3985915184020996,0.11876981165659335
1.4297661781311035,0.09554662281405875
1.459320068359375,0.1413513777440763
1.4922845363616943,0.0907645111333826
1.523069143295288,0.06203413412484021
1.5525856018066406,0.1255729846819873
1.5831971168518066,0.14716677449483756
1.6143500804901123,0.10229980825493266
1.6463212966918945,0.04191682613495446
1.6773371696472168,0.03359109052562775
1.7084455490112305,0.15568142002611401
1.7393715381622314,0.09336682587968566
1.7700395584106445,0.036599829718206044
1.8012971878051758,0.12438010988111686
1.832258701324463,0.07541101684738769
