Timestamp,X_Offset,Y_Offset,Z_Offset
11.436961650848389,0.0,0.0,0.0
11.544023990631104,1.126979576326903e-06,-1.3916396818802474e-06,4.515772333291146e-07
11.549887657165527,1.126979576326903e-06,-1.3916396818802474e-06,4.515772333291146e-07
11.60011339187622,5.6998272012775963e-05,-3.533283830543712e-06,9.911190574607431e-05
11.650189399719238,0.00011027182295331173,-1.07980865949857e-06,0.00015960002258669226
11.70021367073059,0.00011038716000599802,-3.7339746169982846e-06,0.00015924745606946122
11.750617265701294,0.00010177711976733228,-8.742211271164739e-07,0.0001360784045988661
11.80053162574768,5.6425012610827885e-05,-3.2901275228494078e-06,3.626078228194385e-05
11.850389003753662,2.9169554466523806e-05,-2.9540609403600436e-06,-2.708676551799183e-05
11.90054726600647,5.943526165785862e-06,1.2005043910340686e-06,-7.710358693346908e-05
11.95177960395813,-2.976539012267132e-06,-1.5774740541898123e-06,-9.334091712270842e-05
12.00096869468689,-3.814491199238823e-06,-2.588808328763336e-06,-9.739700763405912e-05
12.051147699356079,-4.275065663028599e-06,-5.380758903717327e-06,-9.745362177984718e-05
12.101112842559814,-5.775705169352996e-06,-1.5491932646105003e-06,-0.00010280129540346516
12.15173053741455,-3.8001697141298862e-06,-2.7892077418668437e-06,-9.738492288083322e-05
12.20148754119873,-4.0041839658444545e-06,7.321952286017098e-07,-9.776390928534218e-05
12.251722574234009,-6.299452756208801e-06,-5.893935357129457e-07,-0.00010268061523394101
12.301775217056274,-4.642873475790843e-06,-2.362245142839678e-06,-9.93120128137126e-05
12.352034568786621,-4.65710182218082e-06,5.093897329205691e-07,-9.85417436503433e-05
12.402119636535645,-5.46566444348251e-06,-1.1476373861384786e-06,-0.0001003151193025853
12.453415870666504,-6.7877686071859955e-06,-3.1146831333115266e-06,-0.00010343777081267547
12.503636121749878,-5.830363177472542e-06,1.5996374156496368e-06,-0.00010153328348636026
12.553737878799438,-4.5340953799266615e-06,9.566398642498104e-07,-9.937941081394897e-05
12.6039137840271,-4.578592376902613e-06,-1.6304056031892964e-07,-0.0001009111980875832
12.6551992893219,-4.373235322541191e-06,6.988843798976419e-08,-0.00010238714494814616
12.705433368682861,-2.8713969525417937e-06,-5.173106943078822e-07,-9.838668677761286e-05
12.755620241165161,-5.0198199786910536e-06,2.9440216328210814e-07,-0.00010138673597748227
12.808140993118286,-5.53315311258018e-06,-8.847309934760235e-07,-0.00010241116607445644
