Fx,Fy,Fz,F_magnitude,Tx,Ty,Tz,T_magnitude
-0.13188890457153324,0.03621708869934093,0.022129597663879785,0.13854991792022153,0.0013404297828674139,0.0027547699213027466,0.00010415673255920188,0.00306534793246211
-0.14049486160278324,0.005771989822387802,0.0020085000991825197,0.1406277215770183,0.000435452461242658,0.0021907907724380005,0.00041216373443603294,0.002271356862887476
0.013103923797607386,-0.09485209465026845,0.02250439167022744,0.09836198616784833,-0.002550561428070086,8.174002170557859e-05,0.0004891729354858376,0.0025983331561443726
-0.004582920074462926,0.07157361030578624,-0.06364959239959678,0.09589085181209035,0.002672444581985456,0.000863812565803479,0.00020417332649230735,0.0028159934197143186
0.0906204795837402,-0.023395185470580948,0.060981335639954004,0.1117055473986081,-0.0007225167751312433,-0.002517201304435779,-0.00019684672355652078,0.002626229527283207
-0.1586909675598145,-0.004451398849487198,-0.017436919212340918,0.15970812217418692,-0.0005985391139984308,0.004876814484596204,-0.00040483713150024636,0.004930056966323483
0.0688156700134277,-0.03583300590515126,-0.04252761363983115,0.0884771081890357,-0.0004775118827820002,-0.0013902562856674683,-0.00034883856773376687,0.0015108006103965082
-0.020132579803466832,-0.0561329174041747,-0.020298895835876074,0.06299420892433372,-0.0003815186023712336,3.836750984143045e-06,0.0001301741600036599,0.000403133323537105
0.1365789985656738,0.004539842605590927,-0.0020174360275264647,0.1366693201424922,-0.0002834987640381037,-0.0031952637434006226,0.0003571486473083474,0.0032276364565074355
-0.13871149063110355,0.15803372383117686,-0.041453776359557715,0.2143220732344656,0.0038774418830871404,0.003260813355445813,0.00030216336250304954,0.0050753090539799916
-0.08538488388061527,0.05327736854553233,-0.020173487663268652,0.10264514600770308,0.0008024382591247381,0.0020148378610610473,-0.0009368383884429954,0.0023624446939838964
-0.11774019241333011,0.03319775581359874,-0.019008574485778418,0.12379890873739038,0.0005315053462982,0.003218732476234387,-0.00022983789443969949,0.0032704070303908647
-0.026547946929931676,-0.06820548057556142,-0.10188430309295615,0.12544796643818149,-0.0015005064010620295,0.0011558157205581177,0.0008421516418457009,0.002072835938365797
0.11119886398315426,0.02105175971984874,-0.022828516960143652,0.11545347601976241,0.00019447088241575372,-0.00243119180202489,-0.00016585230827331765,0.0024445898409549568
0.050701580047607386,-0.05056536674499501,-0.04145425319671592,0.08274032657342621,-0.001929570436477679,-0.0018631595373154175,-0.0002418482303619407,0.0026931572730435303
-0.07070688247680668,-0.014720563888549698,0.0014787340164188478,0.07223811241358082,-0.0005124700069427668,0.0007297617197036255,0.0004281675815582253,0.000989194194007492
-0.15703824996948246,0.033125276565551864,-0.0809101438522335,0.17973521435492568,0.0005074548721313299,0.003174744248390149,-0.0002818429470062278,0.0032273746198285243
-0.06667951583862308,-0.006673460006713761,0.04215485095977822,0.07916896083930564,0.0004324424266815008,0.0013748031854629028,-0.00039783358573913796,0.0014951126422765577
0.006580791473388636,0.022819871902465927,0.04131943225860635,0.047658670273463745,0.00027446031570432794,-0.00014815509319310305,0.00014516472816467063,0.00034402208481244215
0.22084470748901364,-0.18124831199645985,-0.0008997297286983397,0.28569939611602047,-0.004418481588363665,-0.004536308646202136,-0.00014284491539001687,0.006334151904570156
0.07766195297241207,-0.05335104942321767,-0.02148860454559287,0.09664095166835142,-0.00032060265541078437,-0.000821210741996814,0.00039416313171386497,0.0009656799261814887
-0.038632907867431676,0.025086755752563583,0.0012956285476688478,0.04608172672346145,-0.0010525178909301935,0.0008598190546035278,-0.00025484204292297585,0.0013827607111241637
0.04092927932739254,0.04270970344543468,-0.04237884044647178,0.07276874873353402,0.0008035111427306951,-0.00027225196361546633,0.0003601586818695046,0.0009216645617093259
-0.10713056564331058,0.04612767219543468,0.08327061176300088,0.1433133455774778,0.0020315158367156805,0.0013118606805800903,9.417295455932395e-05,0.0024201040443437762
-0.11289361953735355,-0.05304301261901845,0.0028467798233036135,0.12476632027638089,-0.0016565513610840021,0.002406798005104016,-0.0002728426456451438,0.0029344986213260646
-0.003793277740478551,0.01274334907531749,-0.04203551769256553,0.04408816904061445,0.0009475159645080389,0.0008067709207534302,-0.0003398382663726829,0.0012900216544159742
0.12483545303344723,-0.029063825607299698,0.019686760902405176,0.12967715622971537,-0.0016065430641174494,-0.003061212897300769,0.00015514850616454856,0.0034606467716930523
0.10567136764526364,-0.07255900382995595,-0.02147000789642295,0.12997002814452452,-0.0018895757198333918,-0.002708234190940906,-2.18474864959739e-05,0.003302348580424455
0.06429143905639645,-0.07809985160827626,0.020972790718079004,0.10330940861161413,-0.002368558645248431,-0.002111174464225818,-5.784869194030984e-05,0.003173401037615551
0.02409406661987301,-0.06038439750671376,0.0835328722000126,0.10585150091763146,-0.001471508741378802,-0.0011511820554733765,0.00029515981674194114,0.001891474931955819
-0.04705003738403324,-0.03344500541687001,-0.06085341930389365,0.08387736909410598,-0.0007745516300201594,0.0011028271913527954,0.00029515981674194114,0.0013795931860418552
-0.09891466140747074,0.02987133979797374,-0.01936763286590537,0.10512617364628606,0.0004424560070037664,0.0022298318147658813,-6.982922554016335e-05,0.0022743775766163716
-0.010360279083251989,-0.06027567863464345,0.043043198585510645,0.07478776478824184,-0.0021915328502655207,0.0007647496461867798,-0.000567826032638552,0.0023895783432391917
0.10141416549682614,-0.06371462821960439,-0.04277795314788779,0.1271783790119332,-0.0009545278549194514,-0.002589263319969226,-4.830360412599877e-06,0.0027596070912970392
0.034784755706787074,-0.024478559494018448,-0.0006918287277217772,0.04254007206707057,-0.00011147975921632636,-0.0012281912565231812,-2.88510322570823e-05,0.0012335776754534835
0.041201076507568324,-0.06592715263366689,2.914905548134783e-05,0.07774264601512315,-0.0013444614410400568,-0.001003243327140857,-0.00020084023475647195,0.001689500085763004
-0.11262277603149418,0.0007785511016846769,-0.019105849266051855,0.11423453636722622,0.0006004977226257147,0.0028267723321914184,0.00012516736984252708,0.002892560492607696
-0.026403942108154332,0.05752312660217296,-0.00032704830169638655,0.06329443272146473,0.0006095278263091863,2.7797818183850076e-05,-0.000594826936721804,0.0008521243890365004
-0.04842332839965824,-0.05967486381530751,-0.018654284477233496,0.0790815429416637,-0.0022015464305877863,0.0007018071413039673,-9.384989738464578e-05,0.0023126062684465285
-0.0725255393981934,0.02822339057922374,-0.04184478282928428,0.08836005596883856,0.0024274396896362127,0.002630792260169934,-0.0005018436908721946,0.00361460626528802
0.03911920547485348,0.04587971687316905,-0.022164759635924902,0.06423812907506168,0.0005964744091033758,-0.0013142603635788452,-0.0005618357658386253,0.0015487806338423443
0.02961774826049801,0.03051983833312999,0.01931673526763955,0.046709825575596976,0.001181464195251447,-0.0004542845487595093,-0.0005208277702331565,0.0013687562464328052
0.027248821258544886,-0.04434741020202626,0.0622320795059208,0.08112966640655044,-0.001007575988769549,-0.000831283926963855,-0.0003848397731781028,0.0013617429975561306
0.05302473068237301,0.04958760261535655,-0.0015997266769405272,0.07261619325272857,0.0010524797439575018,-0.001524187922477771,0.00015714526176452415,0.0018589128725583115
-0.048589267730712926,0.026253099441528427,0.00026756763458291033,0.05522874035620184,0.0007065045833587469,6.075918674464109e-05,0.00044315814971923606,0.0008361994682749825
-0.12213472366333011,0.01648938179016124,0.002090039253235254,0.12326053180243778,5.341649055479181e-05,0.00291778862476344,-7.58492946624778e-05,0.002919263074093
-0.1526503944396973,-0.06743586540222157,0.024532856941223535,0.16867602062783035,-0.0014105033874511896,0.004427812695503186,-5.883216857910378e-05,0.00464741931576334
0.052944622039794886,-0.03232348442077626,-0.021676955223083105,0.06571020495920288,-2.1536350250261904e-05,-0.0011371749639511597,1.1599063873268811e-06,0.001137379469835046
0.07038637161254879,0.011665697097778427,-0.0008024549484249022,0.07135105977840261,-9.15122032165705e-05,-0.0007732290029526245,0.00019415974617004172,0.0008024684301438131
0.06679388046264645,0.025032396316528427,-0.0014876699447627928,0.07134603348799848,0.0006645131111144842,-0.0017341750860214722,0.000341144800186155,0.0018882056769628363
0.0644211387634277,-0.05254137992858876,-0.02143043041229209,0.08584837256484953,-0.0009554815292358576,-0.0016912001371384155,-0.0001948499679565452,0.0019521960369236885
-0.026453533172607457,0.08281170845031749,0.08244043827056924,0.11980815638352076,0.0014024186134338201,-1.0170340538073752e-05,-5.9845447540285424e-05,0.001403731769507122
0.007246456146240199,0.024631853103637802,-0.0009159421920772459,0.025691988325114132,0.0006645131111144842,-0.0008082169294357788,-0.000396850109100344,0.0011190541939345943
-0.06228879928588871,0.010036821365356552,0.02105766773223916,0.0665135901144961,0.0009104120731353582,0.0016756874322890747,-0.0005518221855163596,0.001985267296378557
-0.04865221023559574,-0.04007304191589345,0.06357294559478799,0.0895232129718289,-0.0008905124664306818,0.0010457855463027466,-0.00023085117340088113,0.0013928288214941397
-0.04720262527465824,0.06806790351867686,0.04145056247711221,0.09262546330203532,0.0016104388236999334,0.0010598522424697387,0.00031414389610290305,0.001953326999815154
0.16164060592651364,-0.04591906547546376,-0.002201495170592871,0.1680508632510305,-0.0010874760150909601,-0.003577269911766101,-0.00032684445381164773,0.0037531708463661227
0.055666408538818324,0.018528337478637802,0.06075006961822549,0.08445483578784677,0.0005244719982147039,-0.0022981542348862183,0.00013217091560363547,0.0023609432257401465
-0.07871202468872074,0.05277668952941905,-0.06193297863006553,0.11321066924223452,0.0017805206775665106,0.0016418319940566528,0.000479159355163572,0.0024688985130196664
0.005845508575439418,0.05907475471496593,-0.00020497798919638655,0.059363613696564836,0.0006375420093536199,-0.00047317922115330813,0.0008261775970458962,0.0011458306205030626
-0.045253314971923864,-0.0720020580291747,0.04319006443023721,0.0953810282072532,-0.0011745285987854182,0.001370869278907727,0.00014015793800353782,0.0018106474689467392
0.057596645355224574,-0.047993307113647354,0.0415259027481083,0.08570374369259336,-0.0008145761489868342,-0.00023321092128758547,0.00038015604019164817,0.0009286766128207491
0.10503240585327145,0.027408952713012802,-0.0021051740646358397,0.10857020183269864,0.0007254886627197088,-0.0016332048177719605,-0.00013286113739013894,0.0017920222817691123
0.13739915847778317,0.05019795417785655,0.05958324909210244,0.157951026987534,0.00042752504348753106,-0.0032571929693222534,-0.00016784906387329324,0.0032894159071869392
0.11820455551147457,-0.09778750419616689,-0.021562037467956152,0.15491815381145677,-0.002291579246521014,-0.0028992074728012573,-0.0003638291358947776,0.003713369232053071
0.034677944183349574,0.051748628616333114,0.01884228229522744,0.06508081113928836,0.0014805006980895818,-0.0012333172559738648,-0.0005448484420776389,0.0020024518959917796
0.008785686492919886,-0.0323597240447997,0.0008206987380985353,0.033541222008540164,-0.001385529041290301,-0.00018618285655980227,0.00012716412544250266,0.0014037540721704585
-0.08995870590209964,0.03359162330627452,0.06323677539825479,0.11497763124495314,0.0002735066413879217,0.0016758066415786255,-0.0007828497886657737,0.001869756020034801
-0.01961473464965824,-0.006326322555541886,-0.04109281063079795,0.04597150484802388,4.149556159971368e-05,0.0006777864694594848,0.00014716148376464622,0.0006948185965549864
0.03653760910034176,0.023292894363403427,-0.08414166927337607,0.09464341664745757,0.0008944976329803289,-0.00015328109264378664,-0.0001578354835510276,0.0009211585903834752
0.07721372604370114,0.007118577957153427,-0.0637606954574581,0.10038954092385581,-0.0002325665950775324,-0.00223127782344823,-0.00038084626197815163,0.002275462990650597
0.15880247116088864,-0.03341734886169423,-0.08562081813812217,0.18348261103001132,-8.760809898378241e-05,-0.0034392255544662964,0.00021615386009216087,0.003447124901237885
-0.04117254257202152,0.03344189643859874,0.0002747201919559572,0.05304351204849426,0.00023550868034361017,0.0002617460489272583,-0.0002538287639617942,0.00043405572690680133
-0.11206296920776371,0.08152615547180186,0.02105289936065713,0.14017078035440397,0.002013485431671125,0.0017417293787002075,-0.0002608323097229026,0.0026750286551688847
-0.0863814735412598,0.004642839431762802,-0.01945918560028037,0.08866777787547547,4.0452480316144346e-05,0.0020388585329055298,-0.00041184067726135476,0.0020804310283718875
-0.014407672882080114,0.05604207038879405,-0.0005893087387081053,0.05786745178534382,0.0012304294109344305,0.0009167414903640259,-0.0005318248271942161,0.0016239486267328356
