Timestamp,Y Position,Event
11.416687965393066,0.0,
11.523371458053589,-1.3913305622446242e-06,
11.529129981994629,-1.3913305622446242e-06,
11.57936429977417,-1.923803801745245e-06,
11.629276275634766,-8.305079902421061e-07,
11.679346084594727,-2.380705262368865e-06,
11.729561567306519,2.602443670805105e-06,
11.7811439037323,-1.1822832893984667e-06,
11.831232786178589,-1.7036934437236468e-06,
11.881225347518921,-3.0824193546790833e-06,
11.931472539901733,-2.91834705888524e-06,
11.981407403945923,-3.779887305343057e-06,
12.031493902206421,-1.9380927912299346e-06,
12.08165431022644,-8.311618341917378e-07,
12.131609201431274,-1.2662208348411747e-06,
12.181909799575806,-1.798359717789693e-06,
12.231902837753296,-2.3113279811116287e-06,
12.282017707824707,1.5268952923643995e-06,
12.33216643333435,-3.677790047722175e-06,
12.382519483566284,2.5177422689127873e-06,
12.431880712509155,-1.935648842127705e-06,
12.482552289962769,-5.708244234013215e-07,
12.532657384872437,3.4686832344062407e-06,
12.582816123962402,-4.0033534765736766e-07,
12.632837295532227,-9.43558683175888e-07,
12.683128118515015,2.906907155289908e-06,
12.733174324035645,3.1447934486087997e-06,
12.783316612243652,-2.208251893947395e-06,
12.833551406860352,-1.37325060909656e-06,
12.883445978164673,3.472053216035877e-06,
12.933375120162964,-1.2113586230137036e-06,
12.983654260635376,8.113530723477557e-07,
13.03367829322815,-4.941581124292735e-06,
13.084675788879395,1.7940934334817124e-06,
13.134239196777344,-3.3524291422534487e-06,
13.184464693069458,-1.589148772546665e-06,
13.23451566696167,2.2761719866423247e-06,
13.284768342971802,9.640944044233516e-07,
13.334851264953613,-2.1983716427646533e-06,
13.385020732879639,1.8956304616887364e-07,
13.435136318206787,-7.79464880439713e-07,
13.486648797988892,-2.9704669737449715e-07,
13.536720037460327,1.888626781571326e-06,
13.586859703063965,-3.664427349802041e-08,
13.637065410614014,4.1190906790128205e-06,
13.687139511108398,3.2917302446574875e-06,
13.737247467041016,9.321018169626137e-07,
13.787604570388794,-5.669582926890382e-07,
13.837412595748901,1.9033311516402198e-06,
13.887848377227783,2.1561385201186722e-06,
13.937967300415039,2.70251724657309e-07,
13.987950325012207,-1.728436574123201e-06,
14.039239645004272,-1.804621452150643e-06,
14.08803391456604,-2.467534196965717e-06,
14.138256549835205,1.7071896849644476e-06,
14.188921213150024,1.2021773548633865e-06,
14.2386474609375,-3.4505897019027087e-06,
14.288835525512695,1.8360499768896657e-06,
14.338751792907715,9.23803889963336e-07,
14.388865232467651,-2.658001597809017e-06,
14.438951015472412,1.6976664101521531e-07,
14.488981008529663,-4.125211010799605e-06,
14.540475130081177,-3.6654742303622546e-07,
14.590622663497925,1.2251538679263646e-06,
14.640732049942017,5.930800373801651e-07,
14.690961837768555,-6.905458627507475e-07,
14.741066694259644,1.2600166890512892e-06,
14.791125535964966,-3.4243649945497477e-06,
14.841236114501953,-3.1385154223705514e-06,
14.89141583442688,-4.854059402593838e-06,
14.941500663757324,-4.726193959142511e-06,
14.991560220718384,5.890712711031183e-07,
15.041720628738403,1.4165589460099883e-07,
15.093143463134766,1.7478065028913485e-06,
15.14193844795227,2.4839890948200006e-06,
15.19209909439087,6.271152251827541e-07,
15.242240905761719,-3.528938922702483e-06,
15.292436599731445,5.277659848194676e-07,
15.342424631118774,-2.1138831695017082e-06,
15.392730474472046,1.5398289060799511e-06,
15.442692279815674,1.7946951366771733e-06,
15.492834568023682,2.2993715310956966e-06,
15.542790412902832,4.380574657683047e-06,
15.594300031661987,8.175195191026667e-07,
15.644386529922485,-2.4465734885374983e-06,
15.694630861282349,7.066246562703973e-07,
15.744728565216064,-5.201865960678632e-07,
15.794869184494019,-7.667930758197775e-07,
15.845093250274658,-2.524425347400156e-06,
15.895317792892456,2.8183074031041914e-06,
15.945237398147583,-1.9219756426275573e-06,
15.995623588562012,-2.2593036941207477e-06,
16.04584527015686,-5.42930148963029e-07,
16.09569811820984,7.124607933524656e-07,
16.147345781326294,-2.0064511505243627e-06,
16.195799350738525,-2.1648560108963096e-06,
16.246086597442627,3.721550396908863e-07,
16.2961585521698,5.131273087659056e-07,
16.346447706222534,-1.5112579316981282e-06,
16.396729946136475,-2.342605367428236e-06,
16.446820497512817,2.7999583455641454e-06,
16.49714946746826,5.5292703169783765e-06,
16.546995639801025,-2.5496526640622456e-06,
16.597071886062622,-3.6440717410003687e-06,
16.647018671035767,2.535628055785183e-06,
16.69710922241211,-4.987845001768235e-07,
16.747189044952393,2.570317333757278e-07,
16.798194885253906,-3.7349990371800517e-06,
16.847557544708252,2.105127642676235e-06,
16.89775586128235,2.1121035999074845e-06,
16.947954654693604,8.347000120158135e-07,
16.99818253517151,1.580422003952123e-06,
17.048139572143555,6.198943667238437e-07,
17.098437786102295,1.2670168139419487e-06,
17.148547172546387,5.520455756447354e-06,
17.198749542236328,2.156210472485209e-06,
17.248805046081543,-2.220859354130488e-06,
17.299322843551636,1.0473548124831106e-06,
17.349446058273315,-1.770617582764122e-06,
17.399556159973145,-4.0771511482927294e-06,
17.449792861938477,3.5978386507010086e-06,
17.499924182891846,2.7686915366549776e-07,
17.55021095275879,1.8169554168291722e-06,
17.60020351409912,-4.837118108698814e-06,
17.65040874481201,2.048628542915623e-06,
17.700331926345825,7.254991136011204e-07,
17.75090765953064,1.2719250655092288e-06,
17.801085948944092,1.2242309820191836e-06,
17.852718830108643,2.0574869691627183e-06,
17.900903463363647,2.3113010098701993e-06,
17.951239824295044,2.4778961597917977e-06,
18.00107979774475,-1.901946858618971e-06,
18.05136513710022,8.191883832197699e-07,
18.1014461517334,9.519095446787885e-07,
18.1516273021698,1.0007425047493866e-06,
18.20161509513855,-3.605018581349028e-06,
18.25177502632141,-7.474906521663552e-07,
18.301904916763306,1.558903190669906e-06,
18.35214066505432,2.074959779481281e-06,
18.402182817459106,5.595581599676463e-07,
18.452239274978638,2.916103989732946e-06,
18.50435757637024,-6.623389314629885e-07,
18.552469491958618,-3.2312901636551714e-06,
18.60259985923767,-2.1333689761335295e-06,
18.65269160270691,6.021434468548637e-07,
18.702837705612183,1.944008098700347e-06,
18.75305485725403,-1.5441307298736198e-06,
18.803128957748413,-8.668496329833548e-07,
18.853239059448242,4.432542179328737e-09,
18.903395891189575,-1.679281145785074e-06,
18.953458786010742,-7.049324367532149e-07,
19.004764556884766,-1.95073583796854e-06,
19.054855585098267,2.8118559127186e-06,
19.105037689208984,6.104963984113719e-07,
19.1553897857666,2.8056559377793912e-08,
19.205273628234863,-1.918924972576727e-06,
19.255535125732422,-1.2916480505302834e-06,
19.305240869522095,-1.0923783128312663e-06,
19.355337142944336,-3.86005992706012e-06,
19.40542244911194,1.2311846094800218e-06,
19.455549955368042,3.8031334864593847e-06,
19.50557851791382,-3.070633939349131e-07,
19.557420253753662,2.9570649573550795e-06,
19.60613775253296,1.8791303275065858e-06,
19.656421899795532,-3.509936308581838e-07,
19.706417322158813,-3.7403479436813147e-06,
19.756531476974487,-7.25956772449222e-07,
19.806392431259155,8.209284258740585e-07,
19.856594562530518,-3.810198884322564e-06,
19.90653705596924,5.82738181070146e-07,
19.95701003074646,1.6552701634491582e-06,
20.00678825378418,4.612581161061199e-07,
20.056952238082886,-2.834475467277265e-06,
20.107105016708374,1.7994504318138375e-06,
20.15724802017212,2.113052780300948e-06,
20.208660125732422,1.7099980130804012e-06,
20.25728702545166,2.147483350501474e-06,
20.30746865272522,-9.950690623567989e-07,
20.35805058479309,-3.525198056813616e-06,
20.407861948013306,-6.965873416430487e-07,
20.45807647705078,1.9636537282687917e-07,
20.50818419456482,1.0481227137115008e-06,
20.558375597000122,-8.728355551351329e-07,
20.60848593711853,6.590871600962197e-07,
20.658643007278442,3.810221541648232e-07,
20.709839582443237,-2.114626576714938e-06,
20.759831428527832,-1.3465901311449026e-06,
20.8100905418396,-8.812625513242626e-07,
20.860036849975586,1.6844961588758723e-06,
20.910258293151855,-5.345749896531722e-07,
20.960200309753418,-8.076641218672216e-07,
21.010419607162476,-4.237026125279383e-07,
21.060570001602173,-1.8966508607320466e-06,
21.110508680343628,5.492646513355934e-07,
21.16061019897461,1.8070673845990313e-06,
21.210652351379395,-5.237106275615645e-08,
21.261045455932617,3.3310441711688105e-06,
21.311410665512085,-3.941865241211505e-07,
21.361482620239258,2.390938371088958e-07,
21.411535024642944,-3.029901294688501e-07,
21.461578845977783,-2.5743739800860276e-06,
21.511762380599976,1.0059951624340072e-06,
21.56199336051941,-1.836172648859958e-06,
21.61223864555359,-2.287580278575367e-06,
21.662402868270874,-2.912840628698475e-06,
21.71261501312256,-1.5777862546063458e-06,
21.763932466506958,1.3129357944731109e-06,
21.814019441604614,7.563361104634945e-07,
21.864089965820312,2.310654023965136e-06,
21.914196252822876,-2.2010045120987717e-06,
21.964421272277832,-1.679110176084817e-06,
22.014564752578735,9.883640583751869e-08,
22.064831256866455,-1.0458292704158194e-06,
22.115107774734497,3.6921745154354867e-06,
22.164820432662964,1.730118910037116e-07,
22.214991331100464,-8.512405614798167e-07,
22.265018939971924,-3.5215434873022366e-06,
22.316784858703613,-1.844273647236955e-06,
22.3652503490448,-5.509062723160763e-07,
22.415384769439697,-2.2127444616600956e-06,
22.465444803237915,8.77819738474893e-07,
22.515820264816284,2.0415835950034753e-06,
22.565803050994873,3.4022465002303353e-06,
22.61585283279419,-7.739626091607583e-07,
22.6657292842865,-2.696309050981261e-06,
22.716015100479126,-2.1545325106558304e-06,
22.766234397888184,1.1281814854149463e-06,
22.81631851196289,4.681793424510152e-06,
22.86652946472168,-1.7951850937613007e-06,
22.91663694381714,6.290430627775567e-07,
22.96653389930725,5.40472188244876e-07,
23.016904830932617,2.2266249915928508e-06,
23.066821098327637,2.311438171563227e-07,
23.11702251434326,3.82380899464972e-06,
23.167023420333862,7.277327883597855e-07,
23.217118501663208,-1.5578011530178537e-06,
23.267210483551025,-1.4841007169433588e-06,
23.317303895950317,3.6804215754058156e-06,
23.367484092712402,-2.024138278107707e-06,
23.417449712753296,1.8647529896873884e-06,
25.307947635650635,6.898239385329187e-06,
25.31374478340149,6.898239385329187e-06,
25.363887786865234,6.898239385329187e-06,
25.41403079032898,6.898239385329187e-06,
25.464189052581787,6.898239385329187e-06,
25.515212774276733,6.898239385329187e-06,
25.565239906311035,6.898239385329187e-06,
25.615670680999756,6.898239385329187e-06,
25.665695190429688,1.278302212813216e-06,
25.71575903892517,5.422492526847855e-06,
25.765790462493896,1.3192460448155493e-06,
25.81587290763855,5.33374360675912e-06,
25.866084575653076,1.113167013832466e-06,
25.916090488433838,2.343827122123262e-06,
25.966322422027588,-3.0969158197142934e-06,
26.0163836479187,-1.7379797017198968e-06,
26.067874431610107,-3.443813639651531e-06,
26.116628646850586,-2.750741694845717e-06,
26.166768074035645,-2.1869833761068856e-06,
26.21704602241516,-5.927082996176906e-06,
26.267114639282227,-4.833995637286632e-06,
26.317223072052002,-4.722321054080898e-05,
26.36709499359131,-6.043206131098902e-05,
26.4173641204834,-2.1568770443119263e-05,
26.467557907104492,-5.194920096785943e-05,
26.517879962921143,-3.366909272060168e-05,
26.568206787109375,-4.556986215653613e-05,
26.61802577972412,-4.143081744979567e-05,
26.66818881034851,-4.829230720572591e-05,
26.720102310180664,-4.9577007638964985e-05,
26.768356323242188,-4.6722797761873425e-05,
26.818591594696045,-4.976868122765656e-05,
26.868786096572876,-4.5090080460589895e-05,
26.91893458366394,-4.9988782693390944e-05,
26.96896982192993,-5.044462631244968e-05,
27.019164085388184,-5.507089406311285e-05,
27.069199085235596,-5.183373296134132e-05,
27.1194269657135,-5.5749107482680834e-05,
27.16956877708435,-5.442571037090851e-05,
27.220487594604492,-5.629125580085219e-05,
27.27054524421692,-6.749466417731533e-05,
27.32079529762268,-0.0002042116107199993,
27.370954990386963,-0.00024337174711812993,
27.421018600463867,-0.00020025802438870436,
27.471105813980103,-0.0002406224992134591,
27.521466493606567,-0.00021561819703993585,
27.571424961090088,-0.0002339621215670631,
