Fx,Fy,Fz,F_magnitude,Tx,Ty,Tz,T_magnitude
-0.08552901268005364,0.06878694534301744,-0.011477832794189347,0.11035667857134616,0.0015659680962562539,0.0019351324439048634,0.0006772986054420504,0.002579869580982611
-0.02427737236022942,-0.022920284271240376,-0.011227016448974503,0.03522465242038939,-0.0004710206389427207,0.0013150951266288624,0.00019026905298233365,0.0014098006763070396
0.06838162422180183,0.050216999053954936,-0.014838581085204972,0.08612767855816636,0.0023959329724311806,-0.0010929027199745311,7.728844881058072e-05,0.002634559672512693
0.11046727180480964,-0.051213893890381,-0.013175849914550675,0.12247238092069437,-0.001625085771083834,-0.0025488951802253856,-0.00015671938657760287,0.003026934318627446
0.01759274482727058,-0.01584211349487319,0.029265995025634872,0.037642737618063644,-0.0002219924330711387,-0.00039984971284867665,0.00035626798868179654,0.0005797303795432717
-0.020756406784057546,0.05530008316040025,-0.01343763351440419,0.060576378354932146,0.0018779388070106484,-8.588224649430654e-05,-0.00035770624876022006,0.001913631020740831
0.037600831985473704,0.032448139190673686,-0.03412569046020497,0.06025999545571573,0.0005019655823707558,-0.0013748624920845165,-8.721053600307949e-06,0.0014636571916953637
-0.056027097702026296,0.012459125518798686,-0.05267084121704091,0.07790046854875982,-0.00012203544378280862,0.0014720937609672413,-2.371162176131869e-05,0.001477333723849996
-0.03641097068786614,-0.049699459075927876,-0.031419162750244034,0.06915893873389614,-0.0019360730051994346,0.00042612165212629893,-0.0004077145457267728,0.002023904517182074
0.00649674415588386,0.025917377471923686,-0.012226943969726456,0.029383946271527565,0.000290965139865873,0.0008280953764915333,3.428369760513639e-05,0.0008783951486121163
0.1453412342071534,-0.17234006881713881,0.029832477569580185,0.22740965326629006,-0.004515076577663424,-0.002800933420658125,3.026038408279752e-05,0.005313385005810262
-0.019520444869995046,0.055975284576415874,-0.013234024047851456,0.060740593048079196,0.0018919160962104775,-0.00010489612817765614,0.0001682749390602145,0.0019022792034616462
0.08521779060363777,-0.009149227142334126,-0.07639158248901357,0.11481051375132523,0.00026599079370498435,-0.0013648787140846386,-0.0008167216181755033,0.0016126621493953272
-0.05082861900329583,0.061951007843017436,-0.03269088745117177,0.08654576826681357,0.0010210028290748574,0.0006931504607200489,0.00048727899789810514,0.0013267799968223293
-0.05009333610534661,0.02569803237915025,0.008833045959472763,0.05698906817316138,0.0006579807400703408,0.0010181149840354786,-0.00019373387098312045,0.0012276113341718464
-0.044026060104370046,0.010973300933837749,-0.052931194305419815,0.06971670267802599,0.0004989853501319863,0.0023610970377921925,3.92904877662692e-05,0.0024135677624517442
-0.04665247917175286,-0.028808269500732564,-0.031462078094482315,0.06321576197848901,-0.0009880909323692344,0.0009611627459525929,0.00031427651643753385,0.0014138342348456352
0.03747494697570808,-0.024177227020263814,0.02856504440307628,0.05296103963265096,0.00022095948457717673,-0.0010258474946022167,0.00037027508020401334,0.001112784710097306
0.027783708572387766,-0.014156017303466939,0.04921829223632823,0.05826463402950401,0.0001919022202491738,-0.0005528846383094921,-0.0005027243494987454,0.0007715177619433769
