Timestamp,Force Magnitude
0.015620231628417969,10.885695288847748
0.04647207260131836,10.809850328727254
0.07746052742004395,10.84456252555135
0.10831427574157715,10.897864027130744
0.1392812728881836,10.951146095082336
0.1703205108642578,10.903870404339044
0.20128154754638672,10.888470299194566
0.2324366569519043,10.983726331300433
0.2634439468383789,10.904802213712882
0.2944471836090088,10.795338920272732
0.3230154514312744,10.876152647854605
0.35617733001708984,10.930083475366809
0.38732290267944336,10.874272391638407
0.4181973934173584,10.887477147642075
0.4490807056427002,10.868165830483797
0.4801204204559326,10.749640030766741
0.5109944343566895,10.890784431783473
0.5420308113098145,10.830580248153007
0.5732488632202148,11.017289237581794
0.6043844223022461,10.810394838898496
0.6351535320281982,10.763310530330683
0.6658477783203125,10.866962302104822
0.6978566646575928,10.810660693685813
0.7288515567779541,10.93514651251303
0.7598214149475098,11.061139527909315
0.7908666133880615,10.80756429340505
0.8220493793487549,10.949426524419472
0.8527798652648926,10.884696674816805
0.883786678314209,10.743277264463762
0.9147343635559082,10.898399783298546
0.9458997249603271,10.853225748705185
0.9764275550842285,10.734440708872805
1.007472038269043,10.857191190778906
1.0384547710418701,10.91413949577941
1.0694410800933838,10.901568607295722
1.100492238998413,10.948540846036023
1.1311969757080078,10.934802364651684
1.1618094444274902,10.885111892834505
1.1929469108581543,10.934718816488282
1.2240667343139648,10.921765160325108
1.2551257610321045,10.826220421869031
1.28623366355896,10.830504520132985
1.3171162605285645,10.973204771280939
1.3483288288116455,11.009545389666847
1.379159927368164,11.497458121940525
1.410377025604248,10.580885172772563
1.440974235534668,10.58637983916422
1.4722766876220703,10.944079280034126
1.5039761066436768,10.81694685710136
1.5360379219055176,10.785726191864676
1.5657844543457031,10.715597271078641
1.5966556072235107,10.79889537819837
1.6273188591003418,11.029292796560798
1.6597120761871338,10.802503790041275
1.6897127628326416,11.282012860768754
1.720672845840454,10.563012328037626
1.7529792785644531,10.775797819213059
1.784015417098999,11.149819029420417
1.8140592575073242,10.910710355501404
1.8447072505950928,10.766906703048603
1.8757059574127197,10.856493689790275
1.9063992500305176,10.951963104279702
1.9374973773956299,10.813929269459008
1.9686071872711182,10.994717477544347
1.9994502067565918,10.576344195335947
2.0305960178375244,10.648114208280653
2.061088800430298,10.849561642776898
2.092419147491455,11.019524045017441
2.1233913898468018,10.741005268415
2.1543495655059814,10.893468796759665
2.1870224475860596,11.12227488353613
2.2166707515716553,10.823708805814666
2.24727725982666,11.271002098975586
2.2783031463623047,10.846141763667655
2.3093619346618652,11.027135079808442
2.3407716751098633,10.987195755956623
2.3712363243103027,11.034162457519656
2.4031500816345215,10.939080864353736
