Fx,Fy,Fz,F_magnitude,Tx,Ty,Tz,T_magnitude
0.12616738319396975,0.0631758117675778,-0.008841071128845357,0.14137735431536314,0.0021804264187813005,-0.002881763577461227,-0.0006027679145336196,0.003663625232320138
-0.05839053153991697,-0.027736053466797195,0.05936476230621324,0.08776626823045552,-0.0015265652537345686,0.001236231923103348,0.000151215940713878,0.001970161694464562
-0.13279429435729978,0.11291469573974577,0.03668018817901597,0.17812773319362868,0.002650468647480031,0.001788200736045853,-0.0002247850596904799,0.003205179284646899
-0.07050601005554197,0.08974517822265593,0.015626873970031596,0.1151932882517194,0.0025914302468300066,0.003285230994224564,-0.00043577060103416887,0.004206916855171353
-0.029974851608276343,0.03243316650390593,-0.0049710607528687945,0.044442248631420364,0.0005744686722755632,0.00018918693065644865,-3.785938024525315e-06,0.0006048307891336071
0.06867512702941897,-0.15081726074218782,0.03679319858551011,0.16975234511616236,-0.0027655670046806136,-0.0020597857236862027,-0.00032676860690117326,0.0034637921137585215
0.16764554023742678,-0.09371315002441438,0.035430874824523784,0.1953011227305879,-0.0024605700373649397,-0.0032907706499099576,8.422031998633894e-05,0.00410982596242049
0.0601197147369385,-0.2038377380371097,-0.0032391881942750445,0.21254339765867616,-0.005032540261745433,-0.003005800843238815,0.0001182247698306993,0.005863043347230642
-0.2061013317108154,0.05518592834472624,0.03942009449005113,0.21697278509030893,0.0012494316697120866,0.004650177359581009,0.0003072161972522691,0.004824894896750963
-0.03038207054138181,0.11280311584472624,-0.06783250331878676,0.13508834761426852,0.0018784990906715593,0.0009202378988266147,2.2216588258738845e-05,0.0020919106579595018
-0.028257284164428687,0.03193916320800749,0.015315022468566752,0.04531152356729705,0.0009274771809578142,-0.0005277973413467252,-1.977488398552385e-05,0.0010673214139924141
0.11531361579895022,0.05696929931640593,-0.049415621757507466,0.13778474054448553,0.0019454649090767107,-0.0016487818956374967,0.00012622669339179549,0.002553281933111864
