5.014025261563737068e-01,-1.175131133816183400e-02,1.406924376158838197e-01
5.014031299201654468e-01,-1.174986488074558633e-02,1.406939761444435666e-01
5.014031299201654468e-01,-1.174986488074558633e-02,1.406939761444435666e-01
5.014031299201654468e-01,-1.174986488074558633e-02,1.406939761444435666e-01
5.014031299201654468e-01,-1.174986488074558633e-02,1.406939761444435666e-01
5.013549067100162571e-01,-1.155241224504803717e-02,1.406244972302583274e-01
5.013559634033967205e-01,-1.139326220246781110e-02,1.406227968732980949e-01
5.013574311857956767e-01,-1.130919451967870443e-02,1.406223623436690107e-01
5.013582795915105805e-01,-1.123678896310886452e-02,1.406210388749189466e-01
5.013600907298820797e-01,-1.119426114377933268e-02,1.406209993966544003e-01
5.013602215703909515e-01,-1.112829763714846473e-02,1.406178811258126382e-01
5.013621867671961274e-01,-1.103066210953416657e-02,1.406199698394495767e-01
5.013632933581342321e-01,-1.095496993091177491e-02,1.406172364872696479e-01
5.013562680691684426e-01,-1.094613745597837993e-02,1.406051551413018408e-01
5.013279150260692152e-01,-1.106675840068540966e-02,1.405400512501857602e-01
5.012966488846162250e-01,-1.108932242993259515e-02,1.404579612377981346e-01
5.012244348429997221e-01,-1.101670894328172882e-02,1.403072537536348974e-01
5.010014686533003081e-01,-1.084688020835422248e-02,1.399979084240031979e-01
5.007827977977508116e-01,-1.068032582920903743e-02,1.397184758045417752e-01
5.006476185895818443e-01,-1.062596102287653374e-02,1.394479883253877950e-01
5.005120302731734805e-01,-1.057723721027152737e-02,1.391371257919276627e-01
5.002952392724258068e-01,-1.048891245341894950e-02,1.386633878765767824e-01
4.999869443374048705e-01,-1.037172349363856168e-02,1.381029742712248098e-01
4.996192093247129318e-01,-1.019246436203264175e-02,1.374660140740935066e-01
4.992360880591826255e-01,-1.001179768403006806e-02,1.369303443878946702e-01
4.988485161398882317e-01,-9.863960672113562464e-03,1.363742340677713272e-01
4.984736554640112338e-01,-9.700793550346859320e-03,1.357800899236936143e-01
4.980949794978059009e-01,-9.491199987143430009e-03,1.350457313503881651e-01
4.977401543551202567e-01,-9.225696709710936097e-03,1.342891914589403324e-01
4.973789327654222214e-01,-8.944009641298798080e-03,1.334604362551220502e-01
4.970548053874154215e-01,-8.697312332300210364e-03,1.326849899585388348e-01
4.967511698193064484e-01,-8.450333076602823887e-03,1.320387114990126953e-01
4.964314140562022803e-01,-8.218352271594713682e-03,1.314502921167058358e-01
4.961045674734272382e-01,-7.987858382124407228e-03,1.308627461616369003e-01
4.957537442837213204e-01,-7.768057029774110347e-03,1.303106774829869696e-01
4.954178014566282817e-01,-7.630894890736598241e-03,1.297518241169655639e-01
4.950630832494561373e-01,-7.497827514489366352e-03,1.290535769232671881e-01
4.946958271920438022e-01,-7.345474452751769509e-03,1.281804775007509556e-01
4.944081215347171376e-01,-7.202054211014536841e-03,1.274562534598777108e-01
4.942972257865104746e-01,-7.145076499747852680e-03,1.273271414309131988e-01
4.942052041302961163e-01,-7.102721380378235194e-03,1.272049078449783432e-01
4.941520297302553488e-01,-7.091756021598720483e-03,1.271343078071185406e-01
4.941177221139820830e-01,-7.084244122849964534e-03,1.270740698584876816e-01
4.940475221955563656e-01,-7.053994237414042481e-03,1.269722225998621834e-01
