Timestamp,Force Magnitude
0.15547418594360352,0.17071333366617528
0.18642640113830566,0.10896457150009274
0.21767592430114746,0.18794626542962758
0.24863290786743164,0.12396448582834432
0.27940917015075684,0.15682279678293215
0.3104591369628906,0.23652176333563285
0.3414454460144043,0.07848322789720376
0.3724079132080078,0.14778905450405333
0.4035024642944336,0.11296238850872868
0.4343383312225342,0.043124423742543556
0.4652707576751709,0.12063820677609535
0.49628710746765137,0.06481176206004263
0.5272924900054932,0.11056691914728219
0.5583224296569824,0.0937693537959146
0.5889225006103516,0.1209960772498524
0.6187734603881836,0.14363615753488984
0.649960994720459,0.06425434596780684
0.6663331985473633,0.1462447570646741
0.7133917808532715,0.10508714247954948
0.7443740367889404,0.07958838607979615
0.7757012844085693,0.17423006411983244
0.8066532611846924,0.20945070381206346
0.837501049041748,0.09503090170354175
0.8690617084503174,0.12856998210037524
0.8998730182647705,0.0699120375604963
0.9305870532989502,0.0802589515133288
0.9616291522979736,0.07138058635903878
0.9924407005310059,0.10122834093556253
1.0234169960021973,0.10870370046718004
1.0543599128723145,0.042184724977151755
1.085378885269165,0.18398113164613883
1.1157164573669434,0.10531551748823229
1.1472539901733398,0.09211980295353588
1.1774892807006836,0.07702855403739929
1.2097136974334717,0.10778450283025294
1.2408182621002197,0.15170752737646157
1.2710142135620117,0.08533015170378733
1.3018698692321777,0.2952282049239242
1.3328204154968262,0.1493989194316505
1.364903211593628,0.032171606621129535
1.3958396911621094,0.12787134299837205
1.4269084930419922,0.10715543948600656
1.457824945449829,0.09106458067247208
1.488891363143921,0.13367473944747796
1.5195939540863037,0.0547158728107363
1.5505459308624268,0.157747118928004
1.581437349319458,0.09708215597651308
1.6128029823303223,0.1484528044589095
1.6434543132781982,0.07710637448143026
1.6744391918182373,0.12387009786716348
1.7055141925811768,0.13598807570810337
1.7364699840545654,0.07122319074168643
1.767432451248169,0.0828884711657747
1.7983169555664062,0.017645420990342966
1.8292841911315918,0.08630074077012087
1.860276699066162,0.11484279198358469
1.8912272453308105,0.12047254052043944
1.9223344326019287,0.08949054442926382
1.9535167217254639,0.09240828977297305
1.983875036239624,0.09505991806168085
2.014613389968872,0.14781839753233894
2.0459587574005127,0.04918876135896834
2.077371120452881,0.0212552542831514
2.1087851524353027,0.17437432978120232
2.1398260593414307,0.10295799678297184
2.1708531379699707,0.14520784245379242
2.2018377780914307,0.12074041396526063
2.2333555221557617,0.11856709917269397
2.2637858390808105,0.08757013640870422
2.294750690460205,0.07841048227769264
2.3258206844329834,0.05386865630971002
2.356778383255005,0.1180219273319877
2.3876984119415283,0.40399355361869543
2.418579578399658,1.0386804316889318
2.4495692253112793,0.32114770578445984
2.4810330867767334,0.28048391235803305
2.5109052658081055,0.05722721992050576
2.5423805713653564,0.062244319717072574
2.573298215866089,0.1817756196483395
2.604283332824707,0.09136365850395647
2.6352486610412598,0.06665125030870768
2.666255474090576,0.14557117203531625
2.697232723236084,5.820901055051299
2.7282214164733887,1.5542442078386625
2.7591443061828613,1.0512138469581525
2.7901008129119873,0.46168349719088664
2.8212053775787354,0.09339005121949426
2.853266716003418,0.17274834869998557
2.884103536605835,0.6086507386864407
2.914886474609375,1.0089559916866504
